LifeZone,AIDBSPP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
Boreal rain forest,Coastal Douglas-fir,0.0,0.00020913059837171914,0.003542335850714809,0.01854039275928268,0.05999307123300308,0.1491450144813402,0.31380282592750536,0.5883489542576709,1.0136409695628403,1.6367611335011785,2.5105724638747224,3.6930328206004552,5.246218644413261,7.235016221807258,9.725452214406385,12.782657843306994,16.468492892183843,20.838895533552012,25.941068964610672,31.81066092603476,38.469130436479205,45.921519507633846,54.15484860575155,63.137327882583165,72.81852056378682,83.13051461721336,93.99006363747425,105.30156149439529,116.96063270290388,128.85806465635014,140.88378684941569,152.93061742277033,164.89754368552494,176.69237075437246,188.23364890704386,199.4518640162254,210.28993747403734,220.70312702137926,230.65844630982343,240.13373033340878,249.1164694944786,257.60252124381054,265.5947891049248,273.1019379370889,280.13719407024564,286.71726107716785,292.8613672452516,298.5904494750807,303.92647016389833,308.8918582009836,313.5090619872591,317.8002008693932,321.7868010762445,325.4896027660911,328.9284258229057,332.12208334314516,335.0883331626528,337.8438591724538,340.40427549079203,342.7841477561416,344.9970268635607,347.05549138085075,348.9711956571227,350.7549212855794,352.416630118308,353.9655174682214,355.4100644862634,356.758088983885,358.0167941935647,359.19281513425796,360.292262383125,361.3207631573389,362.28349968658836,363.18524491334193,364.03039559835577,364.8230029368028,365.566800808617,366.26523179745544,366.92147111789507,367.5384485915383,368.1188688107196,368.6652296243718,369.17983907500115,369.66483090915506,370.12217877665086,370.55370922645,370.96111359965033,371.3459589127646,371.7096978173933,372.0536777156348,372.37914910418004,372.68727321401354,372.9791290070226,373.2557195855891,373.5179780663951,373.7667729652137,374.0029131353464,374.22715229859944,374.44019320424286,374.64269144823544,374.8352589821215,375.0184673383742,375.1928505965667,375.35890811257383,375.51710703101895,375.6678845993817,375.8116503005384,375.948787819018,376.0796568548998,376.2045947980513,376.32391827428285,376.43792457398035,376.5468929728556,376.6510859536104,376.75075033655224,376.84611832650063,376.9374084826957,377.0248266178459,377.10856663192664,377.18881128586986,377.26573291984914,377.3394941204703,377.4102483408189,377.4781404769887,377.5433074044134,377.6058784770543,377.665975992247,377.7237156237788,377.77920682556805,377.83255320811935,377.8838528897593,377.9331988244966,377.9806791082064,378.02637726470294,378.0703725131458,378.11274001810955,378.1535511235475,378.1928735717832,378.2307717085781,378.26730667524515,378.3025365887028,378.33651671030043,378.36929960417973,378.40093528588466,378.4314713618775,378.46095316057006,378.48942385543666,378.5169245807344,378.5434945403149,378.5691711099833,378.59398993382223,378.61798501487175,378.6411888005284,378.6636322630014,378.6853449751389,378.70635518191887,378.7266898678742,378.7463748207091,378.7654346913405,378.7838930505869,378.8017724427098,378.8190944359997,378.83587967058645,378.85214790364057,378.8679180521237,378.88320823323187,378.89803580267153,378.91241739089304,378.92636893740433,378.93990572327425,378.95304240193246,378.9657930283635,378.97817108678663,378.99018951690886,379.00186073883145,379.01319667668633,379.0242087810733,379.0349080503657,379.0453050509464,379.05540993643433,379.06523246595617,379.0747820215162,379.0840676245124,379.0930979514459,379.1018813488667,379.1104258475968,379.1187391762693,379.126828774219,379.1347018037602,379.142365161882,379.14982549139324,379.15708919154446,379.1641624281542,379.1710511432661,379.1777610643588,379.18429771313345,379.1906664138994,379.1968723015777,379.2029203293428,379.2088152759196,379.21456175255355
Boreal wet forest,Coastal Douglas-fir,0.0,0.00020913059837171914,0.003542335850714809,0.01854039275928268,0.05999307123300308,0.1491450144813402,0.31380282592750536,0.5883489542576709,1.0136409695628403,1.6367611335011785,2.5105724638747224,3.6930328206004552,5.246218644413261,7.235016221807258,9.725452214406385,12.782657843306994,16.468492892183843,20.838895533552012,25.941068964610672,31.81066092603476,38.469130436479205,45.921519507633846,54.15484860575155,63.137327882583165,72.81852056378682,83.13051461721336,93.99006363747425,105.30156149439529,116.96063270290388,128.85806465635014,140.88378684941569,152.93061742277033,164.89754368552494,176.69237075437246,188.23364890704386,199.4518640162254,210.28993747403734,220.70312702137926,230.65844630982343,240.13373033340878,249.1164694944786,257.60252124381054,265.5947891049248,273.1019379370889,280.13719407024564,286.71726107716785,292.8613672452516,298.5904494750807,303.92647016389833,308.8918582009836,313.5090619872591,317.8002008693932,321.7868010762445,325.4896027660911,328.9284258229057,332.12208334314516,335.0883331626528,337.8438591724538,340.40427549079203,342.7841477561416,344.9970268635607,347.05549138085075,348.9711956571227,350.7549212855794,352.416630118308,353.9655174682214,355.4100644862634,356.758088983885,358.0167941935647,359.19281513425796,360.292262383125,361.3207631573389,362.28349968658836,363.18524491334193,364.03039559835577,364.8230029368028,365.566800808617,366.26523179745544,366.92147111789507,367.5384485915383,368.1188688107196,368.6652296243718,369.17983907500115,369.66483090915506,370.12217877665086,370.55370922645,370.96111359965033,371.3459589127646,371.7096978173933,372.0536777156348,372.37914910418004,372.68727321401354,372.9791290070226,373.2557195855891,373.5179780663951,373.7667729652137,374.0029131353464,374.22715229859944,374.44019320424286,374.64269144823544,374.8352589821215,375.0184673383742,375.1928505965667,375.35890811257383,375.51710703101895,375.6678845993817,375.8116503005384,375.948787819018,376.0796568548998,376.2045947980513,376.32391827428285,376.43792457398035,376.5468929728556,376.6510859536104,376.75075033655224,376.84611832650063,376.9374084826957,377.0248266178459,377.10856663192664,377.18881128586986,377.26573291984914,377.3394941204703,377.4102483408189,377.4781404769887,377.5433074044134,377.6058784770543,377.665975992247,377.7237156237788,377.77920682556805,377.83255320811935,377.8838528897593,377.9331988244966,377.9806791082064,378.02637726470294,378.0703725131458,378.11274001810955,378.1535511235475,378.1928735717832,378.2307717085781,378.26730667524515,378.3025365887028,378.33651671030043,378.36929960417973,378.40093528588466,378.4314713618775,378.46095316057006,378.48942385543666,378.5169245807344,378.5434945403149,378.5691711099833,378.59398993382223,378.61798501487175,378.6411888005284,378.6636322630014,378.6853449751389,378.70635518191887,378.7266898678742,378.7463748207091,378.7654346913405,378.7838930505869,378.8017724427098,378.8190944359997,378.83587967058645,378.85214790364057,378.8679180521237,378.88320823323187,378.89803580267153,378.91241739089304,378.92636893740433,378.93990572327425,378.95304240193246,378.9657930283635,378.97817108678663,378.99018951690886,379.00186073883145,379.01319667668633,379.0242087810733,379.0349080503657,379.0453050509464,379.05540993643433,379.06523246595617,379.0747820215162,379.0840676245124,379.0930979514459,379.1018813488667,379.1104258475968,379.1187391762693,379.126828774219,379.1347018037602,379.142365161882,379.14982549139324,379.15708919154446,379.1641624281542,379.1710511432661,379.1777610643588,379.18429771313345,379.1906664138994,379.1968723015777,379.2029203293428,379.2088152759196,379.21456175255355
Cool temperate moist forest,Coastal Douglas-fir,0.0,0.00020913059837171914,0.003542335850714809,0.01854039275928268,0.05999307123300308,0.1491450144813402,0.31380282592750536,0.5883489542576709,1.0136409695628403,1.6367611335011785,2.5105724638747224,3.6930328206004552,5.246218644413261,7.235016221807258,9.725452214406385,12.782657843306994,16.468492892183843,20.838895533552012,25.941068964610672,31.81066092603476,38.469130436479205,45.921519507633846,54.15484860575155,63.137327882583165,72.81852056378682,83.13051461721336,93.99006363747425,105.30156149439529,116.96063270290388,128.85806465635014,140.88378684941569,152.93061742277033,164.89754368552494,176.69237075437246,188.23364890704386,199.4518640162254,210.28993747403734,220.70312702137926,230.65844630982343,240.13373033340878,249.1164694944786,257.60252124381054,265.5947891049248,273.1019379370889,280.13719407024564,286.71726107716785,292.8613672452516,298.5904494750807,303.92647016389833,308.8918582009836,313.5090619872591,317.8002008693932,321.7868010762445,325.4896027660911,328.9284258229057,332.12208334314516,335.0883331626528,337.8438591724538,340.40427549079203,342.7841477561416,344.9970268635607,347.05549138085075,348.9711956571227,350.7549212855794,352.416630118308,353.9655174682214,355.4100644862634,356.758088983885,358.0167941935647,359.19281513425796,360.292262383125,361.3207631573389,362.28349968658836,363.18524491334193,364.03039559835577,364.8230029368028,365.566800808617,366.26523179745544,366.92147111789507,367.5384485915383,368.1188688107196,368.6652296243718,369.17983907500115,369.66483090915506,370.12217877665086,370.55370922645,370.96111359965033,371.3459589127646,371.7096978173933,372.0536777156348,372.37914910418004,372.68727321401354,372.9791290070226,373.2557195855891,373.5179780663951,373.7667729652137,374.0029131353464,374.22715229859944,374.44019320424286,374.64269144823544,374.8352589821215,375.0184673383742,375.1928505965667,375.35890811257383,375.51710703101895,375.6678845993817,375.8116503005384,375.948787819018,376.0796568548998,376.2045947980513,376.32391827428285,376.43792457398035,376.5468929728556,376.6510859536104,376.75075033655224,376.84611832650063,376.9374084826957,377.0248266178459,377.10856663192664,377.18881128586986,377.26573291984914,377.3394941204703,377.4102483408189,377.4781404769887,377.5433074044134,377.6058784770543,377.665975992247,377.7237156237788,377.77920682556805,377.83255320811935,377.8838528897593,377.9331988244966,377.9806791082064,378.02637726470294,378.0703725131458,378.11274001810955,378.1535511235475,378.1928735717832,378.2307717085781,378.26730667524515,378.3025365887028,378.33651671030043,378.36929960417973,378.40093528588466,378.4314713618775,378.46095316057006,378.48942385543666,378.5169245807344,378.5434945403149,378.5691711099833,378.59398993382223,378.61798501487175,378.6411888005284,378.6636322630014,378.6853449751389,378.70635518191887,378.7266898678742,378.7463748207091,378.7654346913405,378.7838930505869,378.8017724427098,378.8190944359997,378.83587967058645,378.85214790364057,378.8679180521237,378.88320823323187,378.89803580267153,378.91241739089304,378.92636893740433,378.93990572327425,378.95304240193246,378.9657930283635,378.97817108678663,378.99018951690886,379.00186073883145,379.01319667668633,379.0242087810733,379.0349080503657,379.0453050509464,379.05540993643433,379.06523246595617,379.0747820215162,379.0840676245124,379.0930979514459,379.1018813488667,379.1104258475968,379.1187391762693,379.126828774219,379.1347018037602,379.142365161882,379.14982549139324,379.15708919154446,379.1641624281542,379.1710511432661,379.1777610643588,379.18429771313345,379.1906664138994,379.1968723015777,379.2029203293428,379.2088152759196,379.21456175255355
Cool temperate rain forest,Coastal Douglas-fir,0.0,0.00020913059837171914,0.003542335850714809,0.01854039275928268,0.05999307123300308,0.1491450144813402,0.31380282592750536,0.5883489542576709,1.0136409695628403,1.6367611335011785,2.5105724638747224,3.6930328206004552,5.246218644413261,7.235016221807258,9.725452214406385,12.782657843306994,16.468492892183843,20.838895533552012,25.941068964610672,31.81066092603476,38.469130436479205,45.921519507633846,54.15484860575155,63.137327882583165,72.81852056378682,83.13051461721336,93.99006363747425,105.30156149439529,116.96063270290388,128.85806465635014,140.88378684941569,152.93061742277033,164.89754368552494,176.69237075437246,188.23364890704386,199.4518640162254,210.28993747403734,220.70312702137926,230.65844630982343,240.13373033340878,249.1164694944786,257.60252124381054,265.5947891049248,273.1019379370889,280.13719407024564,286.71726107716785,292.8613672452516,298.5904494750807,303.92647016389833,308.8918582009836,313.5090619872591,317.8002008693932,321.7868010762445,325.4896027660911,328.9284258229057,332.12208334314516,335.0883331626528,337.8438591724538,340.40427549079203,342.7841477561416,344.9970268635607,347.05549138085075,348.9711956571227,350.7549212855794,352.416630118308,353.9655174682214,355.4100644862634,356.758088983885,358.0167941935647,359.19281513425796,360.292262383125,361.3207631573389,362.28349968658836,363.18524491334193,364.03039559835577,364.8230029368028,365.566800808617,366.26523179745544,366.92147111789507,367.5384485915383,368.1188688107196,368.6652296243718,369.17983907500115,369.66483090915506,370.12217877665086,370.55370922645,370.96111359965033,371.3459589127646,371.7096978173933,372.0536777156348,372.37914910418004,372.68727321401354,372.9791290070226,373.2557195855891,373.5179780663951,373.7667729652137,374.0029131353464,374.22715229859944,374.44019320424286,374.64269144823544,374.8352589821215,375.0184673383742,375.1928505965667,375.35890811257383,375.51710703101895,375.6678845993817,375.8116503005384,375.948787819018,376.0796568548998,376.2045947980513,376.32391827428285,376.43792457398035,376.5468929728556,376.6510859536104,376.75075033655224,376.84611832650063,376.9374084826957,377.0248266178459,377.10856663192664,377.18881128586986,377.26573291984914,377.3394941204703,377.4102483408189,377.4781404769887,377.5433074044134,377.6058784770543,377.665975992247,377.7237156237788,377.77920682556805,377.83255320811935,377.8838528897593,377.9331988244966,377.9806791082064,378.02637726470294,378.0703725131458,378.11274001810955,378.1535511235475,378.1928735717832,378.2307717085781,378.26730667524515,378.3025365887028,378.33651671030043,378.36929960417973,378.40093528588466,378.4314713618775,378.46095316057006,378.48942385543666,378.5169245807344,378.5434945403149,378.5691711099833,378.59398993382223,378.61798501487175,378.6411888005284,378.6636322630014,378.6853449751389,378.70635518191887,378.7266898678742,378.7463748207091,378.7654346913405,378.7838930505869,378.8017724427098,378.8190944359997,378.83587967058645,378.85214790364057,378.8679180521237,378.88320823323187,378.89803580267153,378.91241739089304,378.92636893740433,378.93990572327425,378.95304240193246,378.9657930283635,378.97817108678663,378.99018951690886,379.00186073883145,379.01319667668633,379.0242087810733,379.0349080503657,379.0453050509464,379.05540993643433,379.06523246595617,379.0747820215162,379.0840676245124,379.0930979514459,379.1018813488667,379.1104258475968,379.1187391762693,379.126828774219,379.1347018037602,379.142365161882,379.14982549139324,379.15708919154446,379.1641624281542,379.1710511432661,379.1777610643588,379.18429771313345,379.1906664138994,379.1968723015777,379.2029203293428,379.2088152759196,379.21456175255355
Cool temperate wet forest,Coastal Douglas-fir,0.0,0.00020913059837171914,0.003542335850714809,0.01854039275928268,0.05999307123300308,0.1491450144813402,0.31380282592750536,0.5883489542576709,1.0136409695628403,1.6367611335011785,2.5105724638747224,3.6930328206004552,5.246218644413261,7.235016221807258,9.725452214406385,12.782657843306994,16.468492892183843,20.838895533552012,25.941068964610672,31.81066092603476,38.469130436479205,45.921519507633846,54.15484860575155,63.137327882583165,72.81852056378682,83.13051461721336,93.99006363747425,105.30156149439529,116.96063270290388,128.85806465635014,140.88378684941569,152.93061742277033,164.89754368552494,176.69237075437246,188.23364890704386,199.4518640162254,210.28993747403734,220.70312702137926,230.65844630982343,240.13373033340878,249.1164694944786,257.60252124381054,265.5947891049248,273.1019379370889,280.13719407024564,286.71726107716785,292.8613672452516,298.5904494750807,303.92647016389833,308.8918582009836,313.5090619872591,317.8002008693932,321.7868010762445,325.4896027660911,328.9284258229057,332.12208334314516,335.0883331626528,337.8438591724538,340.40427549079203,342.7841477561416,344.9970268635607,347.05549138085075,348.9711956571227,350.7549212855794,352.416630118308,353.9655174682214,355.4100644862634,356.758088983885,358.0167941935647,359.19281513425796,360.292262383125,361.3207631573389,362.28349968658836,363.18524491334193,364.03039559835577,364.8230029368028,365.566800808617,366.26523179745544,366.92147111789507,367.5384485915383,368.1188688107196,368.6652296243718,369.17983907500115,369.66483090915506,370.12217877665086,370.55370922645,370.96111359965033,371.3459589127646,371.7096978173933,372.0536777156348,372.37914910418004,372.68727321401354,372.9791290070226,373.2557195855891,373.5179780663951,373.7667729652137,374.0029131353464,374.22715229859944,374.44019320424286,374.64269144823544,374.8352589821215,375.0184673383742,375.1928505965667,375.35890811257383,375.51710703101895,375.6678845993817,375.8116503005384,375.948787819018,376.0796568548998,376.2045947980513,376.32391827428285,376.43792457398035,376.5468929728556,376.6510859536104,376.75075033655224,376.84611832650063,376.9374084826957,377.0248266178459,377.10856663192664,377.18881128586986,377.26573291984914,377.3394941204703,377.4102483408189,377.4781404769887,377.5433074044134,377.6058784770543,377.665975992247,377.7237156237788,377.77920682556805,377.83255320811935,377.8838528897593,377.9331988244966,377.9806791082064,378.02637726470294,378.0703725131458,378.11274001810955,378.1535511235475,378.1928735717832,378.2307717085781,378.26730667524515,378.3025365887028,378.33651671030043,378.36929960417973,378.40093528588466,378.4314713618775,378.46095316057006,378.48942385543666,378.5169245807344,378.5434945403149,378.5691711099833,378.59398993382223,378.61798501487175,378.6411888005284,378.6636322630014,378.6853449751389,378.70635518191887,378.7266898678742,378.7463748207091,378.7654346913405,378.7838930505869,378.8017724427098,378.8190944359997,378.83587967058645,378.85214790364057,378.8679180521237,378.88320823323187,378.89803580267153,378.91241739089304,378.92636893740433,378.93990572327425,378.95304240193246,378.9657930283635,378.97817108678663,378.99018951690886,379.00186073883145,379.01319667668633,379.0242087810733,379.0349080503657,379.0453050509464,379.05540993643433,379.06523246595617,379.0747820215162,379.0840676245124,379.0930979514459,379.1018813488667,379.1104258475968,379.1187391762693,379.126828774219,379.1347018037602,379.142365161882,379.14982549139324,379.15708919154446,379.1641624281542,379.1710511432661,379.1777610643588,379.18429771313345,379.1906664138994,379.1968723015777,379.2029203293428,379.2088152759196,379.21456175255355
Warm temperate moist forest,Coastal Douglas-fir,0.0,0.00020913059837171914,0.003542335850714809,0.01854039275928268,0.05999307123300308,0.1491450144813402,0.31380282592750536,0.5883489542576709,1.0136409695628403,1.6367611335011785,2.5105724638747224,3.6930328206004552,5.246218644413261,7.235016221807258,9.725452214406385,12.782657843306994,16.468492892183843,20.838895533552012,25.941068964610672,31.81066092603476,38.469130436479205,45.921519507633846,54.15484860575155,63.137327882583165,72.81852056378682,83.13051461721336,93.99006363747425,105.30156149439529,116.96063270290388,128.85806465635014,140.88378684941569,152.93061742277033,164.89754368552494,176.69237075437246,188.23364890704386,199.4518640162254,210.28993747403734,220.70312702137926,230.65844630982343,240.13373033340878,249.1164694944786,257.60252124381054,265.5947891049248,273.1019379370889,280.13719407024564,286.71726107716785,292.8613672452516,298.5904494750807,303.92647016389833,308.8918582009836,313.5090619872591,317.8002008693932,321.7868010762445,325.4896027660911,328.9284258229057,332.12208334314516,335.0883331626528,337.8438591724538,340.40427549079203,342.7841477561416,344.9970268635607,347.05549138085075,348.9711956571227,350.7549212855794,352.416630118308,353.9655174682214,355.4100644862634,356.758088983885,358.0167941935647,359.19281513425796,360.292262383125,361.3207631573389,362.28349968658836,363.18524491334193,364.03039559835577,364.8230029368028,365.566800808617,366.26523179745544,366.92147111789507,367.5384485915383,368.1188688107196,368.6652296243718,369.17983907500115,369.66483090915506,370.12217877665086,370.55370922645,370.96111359965033,371.3459589127646,371.7096978173933,372.0536777156348,372.37914910418004,372.68727321401354,372.9791290070226,373.2557195855891,373.5179780663951,373.7667729652137,374.0029131353464,374.22715229859944,374.44019320424286,374.64269144823544,374.8352589821215,375.0184673383742,375.1928505965667,375.35890811257383,375.51710703101895,375.6678845993817,375.8116503005384,375.948787819018,376.0796568548998,376.2045947980513,376.32391827428285,376.43792457398035,376.5468929728556,376.6510859536104,376.75075033655224,376.84611832650063,376.9374084826957,377.0248266178459,377.10856663192664,377.18881128586986,377.26573291984914,377.3394941204703,377.4102483408189,377.4781404769887,377.5433074044134,377.6058784770543,377.665975992247,377.7237156237788,377.77920682556805,377.83255320811935,377.8838528897593,377.9331988244966,377.9806791082064,378.02637726470294,378.0703725131458,378.11274001810955,378.1535511235475,378.1928735717832,378.2307717085781,378.26730667524515,378.3025365887028,378.33651671030043,378.36929960417973,378.40093528588466,378.4314713618775,378.46095316057006,378.48942385543666,378.5169245807344,378.5434945403149,378.5691711099833,378.59398993382223,378.61798501487175,378.6411888005284,378.6636322630014,378.6853449751389,378.70635518191887,378.7266898678742,378.7463748207091,378.7654346913405,378.7838930505869,378.8017724427098,378.8190944359997,378.83587967058645,378.85214790364057,378.8679180521237,378.88320823323187,378.89803580267153,378.91241739089304,378.92636893740433,378.93990572327425,378.95304240193246,378.9657930283635,378.97817108678663,378.99018951690886,379.00186073883145,379.01319667668633,379.0242087810733,379.0349080503657,379.0453050509464,379.05540993643433,379.06523246595617,379.0747820215162,379.0840676245124,379.0930979514459,379.1018813488667,379.1104258475968,379.1187391762693,379.126828774219,379.1347018037602,379.142365161882,379.14982549139324,379.15708919154446,379.1641624281542,379.1710511432661,379.1777610643588,379.18429771313345,379.1906664138994,379.1968723015777,379.2029203293428,379.2088152759196,379.21456175255355
Unspecified,Coastal Douglas-fir,0.0,0.00020913059837171914,0.003542335850714809,0.01854039275928268,0.05999307123300308,0.1491450144813402,0.31380282592750536,0.5883489542576709,1.0136409695628403,1.6367611335011785,2.5105724638747224,3.6930328206004552,5.246218644413261,7.235016221807258,9.725452214406385,12.782657843306994,16.468492892183843,20.838895533552012,25.941068964610672,31.81066092603476,38.469130436479205,45.921519507633846,54.15484860575155,63.137327882583165,72.81852056378682,83.13051461721336,93.99006363747425,105.30156149439529,116.96063270290388,128.85806465635014,140.88378684941569,152.93061742277033,164.89754368552494,176.69237075437246,188.23364890704386,199.4518640162254,210.28993747403734,220.70312702137926,230.65844630982343,240.13373033340878,249.1164694944786,257.60252124381054,265.5947891049248,273.1019379370889,280.13719407024564,286.71726107716785,292.8613672452516,298.5904494750807,303.92647016389833,308.8918582009836,313.5090619872591,317.8002008693932,321.7868010762445,325.4896027660911,328.9284258229057,332.12208334314516,335.0883331626528,337.8438591724538,340.40427549079203,342.7841477561416,344.9970268635607,347.05549138085075,348.9711956571227,350.7549212855794,352.416630118308,353.9655174682214,355.4100644862634,356.758088983885,358.0167941935647,359.19281513425796,360.292262383125,361.3207631573389,362.28349968658836,363.18524491334193,364.03039559835577,364.8230029368028,365.566800808617,366.26523179745544,366.92147111789507,367.5384485915383,368.1188688107196,368.6652296243718,369.17983907500115,369.66483090915506,370.12217877665086,370.55370922645,370.96111359965033,371.3459589127646,371.7096978173933,372.0536777156348,372.37914910418004,372.68727321401354,372.9791290070226,373.2557195855891,373.5179780663951,373.7667729652137,374.0029131353464,374.22715229859944,374.44019320424286,374.64269144823544,374.8352589821215,375.0184673383742,375.1928505965667,375.35890811257383,375.51710703101895,375.6678845993817,375.8116503005384,375.948787819018,376.0796568548998,376.2045947980513,376.32391827428285,376.43792457398035,376.5468929728556,376.6510859536104,376.75075033655224,376.84611832650063,376.9374084826957,377.0248266178459,377.10856663192664,377.18881128586986,377.26573291984914,377.3394941204703,377.4102483408189,377.4781404769887,377.5433074044134,377.6058784770543,377.665975992247,377.7237156237788,377.77920682556805,377.83255320811935,377.8838528897593,377.9331988244966,377.9806791082064,378.02637726470294,378.0703725131458,378.11274001810955,378.1535511235475,378.1928735717832,378.2307717085781,378.26730667524515,378.3025365887028,378.33651671030043,378.36929960417973,378.40093528588466,378.4314713618775,378.46095316057006,378.48942385543666,378.5169245807344,378.5434945403149,378.5691711099833,378.59398993382223,378.61798501487175,378.6411888005284,378.6636322630014,378.6853449751389,378.70635518191887,378.7266898678742,378.7463748207091,378.7654346913405,378.7838930505869,378.8017724427098,378.8190944359997,378.83587967058645,378.85214790364057,378.8679180521237,378.88320823323187,378.89803580267153,378.91241739089304,378.92636893740433,378.93990572327425,378.95304240193246,378.9657930283635,378.97817108678663,378.99018951690886,379.00186073883145,379.01319667668633,379.0242087810733,379.0349080503657,379.0453050509464,379.05540993643433,379.06523246595617,379.0747820215162,379.0840676245124,379.0930979514459,379.1018813488667,379.1104258475968,379.1187391762693,379.126828774219,379.1347018037602,379.142365161882,379.14982549139324,379.15708919154446,379.1641624281542,379.1710511432661,379.1777610643588,379.18429771313345,379.1906664138994,379.1968723015777,379.2029203293428,379.2088152759196,379.21456175255355
