LifeZone,AIDBSPP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
Boreal rain forest,Western redcedar,0.0,1.1124253095071133e-05,0.00029774487029758347,0.0019802461086538153,0.007449066340283938,0.020508640282810863,0.04635400928914733,0.09144323614132595,0.1633076686363233,0.27032931311307107,0.4215058662180472,0.6262177091678345,0.8940065874238255,1.2343723037392473,1.6565912330173416,2.1695586068203374,2.7816551564021097,3.5006377282534245,4.333552805810941,5.286671416123301,6.365443617176232,7.57447060827857,8.917492449524362,10.397389391118567,12.016194879145548,13.775118405478947,15.674576493819561,17.7142302519562,19.89302806515931,22.20925215180032,24.660567845910137,27.244074609627763,29.956357909397358,32.79354121208182,35.75133747013459,38.82509956827113,42.00986929767721,45.300424507871114,48.6913241612635,52.17695108169122,55.75155224628649,59.40927652056526,63.14420978017855,66.95040739997707,70.82192412249204,74.75284134419866,78.73729187956202,82.76948228037442,86.84371280176674,90.95439511695297,95.09606789066012,99.26341032667506,103.45125380834685,107.65459175252063,111.86858779752119,116.08858244469673,120.3100982708951,124.52884382625896,128.74071632807585,132.9418032572376,137.1283829592887,141.29692434717992,145.44408579779406,149.56671332914559,153.66183813995698,157.72667358812848,161.758611679499,165.75521913327938,169.71423308566133,173.6335564883865,177.51125325452094,181.34554319933872,185.1347968200756,188.87752995439126,192.57239835365763,196.21819220369858,199.8138306223154,203.35835615986207,206.85092932625835,210.290823165168,213.67741789358095,217.010195622756,220.28873517436327,223.51270700371663,226.68186824020887,229.79605785342474,232.85519195192015,235.85925922030052,238.80831649900475,241.7024845100919,244.5419437313277,247.32693041997186,250.05773278686823,252.73468732072484,255.3581752618418,257.9286192239886,260.446479962646,262.9122532874044,265.3264671159491,267.68967866674467,270.00247178727454,272.26545441446916,274.479256163776,276.64452604318393,278.7619302884024,280.832150315314,282.8558807857639,284.8338277827188,286.76670709081424,288.6552425783175,290.500164676558,292.3022089529113,294.06211477347574,295.7806240516367,297.4584800787902,299.0964264335666,300.695205965985,302.2555598530538,303.77822672243235,305.2639418408558,306.71343636413684,308.127436645648,309.50666360029965,310.8518321211264,312.1636505457001,313.4428201696914,314.6900348050021,315.9059803799936,317.09133457943415,318.2467665218889,319.37293647236964,320.4704955881581,321.5400856958056,322.582339097405,323.5978784043152,324.5873163966049,325.55125590655996,326.49028972468955,327.40500052672513,328.295960820199,329.1637329092482,330.00886887636125,330.83191057985715,331.63338966593983,332.4138275942425,333.17373567582547,333.9136151226569,334.63395710765076,335.3352428343935,336.0179436157397,336.6825209604987,337.3294266674884,337.95910292626525,338.5719824238878,339.1684884571058,339.7490350494061,340.3140270723784,340.8638603709041,341.3989218916942,341.9195898147406,342.4262336872679,342.91921455980383,343.3988851240092,343.86558985193625,344.319665136402,344.7614394321907,345.19123339781527,345.60936003759383,346.0161248438032,346.41182593870616,346.79675421624927,347.1711934832541,347.53542059993373,347.88970561958314,348.2343119273046,348.56949637763745,348.8955094309804,349.2125952886974,349.52099202681376,349.8209317282164,350.1126406132797,350.39633916885083,350.6722422755303,350.94055933319675,351.20149438472725,351.45524623787287,351.70200858525385,351.94197012244734,352.1753146641404,352.4022212583307,352.622864298559,352.83741363416397,353.04603467854827,353.2488885154571,353.44613200326427,353.63791787727325,353.8243948500312,354.0057077096723,354.1819974162936,354.35340119637914,354.5200526352853
Boreal wet forest,Western redcedar,0.0,1.1124253095071133e-05,0.00029774487029758347,0.0019802461086538153,0.007449066340283938,0.020508640282810863,0.04635400928914733,0.09144323614132595,0.1633076686363233,0.27032931311307107,0.4215058662180472,0.6262177091678345,0.8940065874238255,1.2343723037392473,1.6565912330173416,2.1695586068203374,2.7816551564021097,3.5006377282534245,4.333552805810941,5.286671416123301,6.365443617176232,7.57447060827857,8.917492449524362,10.397389391118567,12.016194879145548,13.775118405478947,15.674576493819561,17.7142302519562,19.89302806515931,22.20925215180032,24.660567845910137,27.244074609627763,29.956357909397358,32.79354121208182,35.75133747013459,38.82509956827113,42.00986929767721,45.300424507871114,48.6913241612635,52.17695108169122,55.75155224628649,59.40927652056526,63.14420978017855,66.95040739997707,70.82192412249204,74.75284134419866,78.73729187956202,82.76948228037442,86.84371280176674,90.95439511695297,95.09606789066012,99.26341032667506,103.45125380834685,107.65459175252063,111.86858779752119,116.08858244469673,120.3100982708951,124.52884382625896,128.74071632807585,132.9418032572376,137.1283829592887,141.29692434717992,145.44408579779406,149.56671332914559,153.66183813995698,157.72667358812848,161.758611679499,165.75521913327938,169.71423308566133,173.6335564883865,177.51125325452094,181.34554319933872,185.1347968200756,188.87752995439126,192.57239835365763,196.21819220369858,199.8138306223154,203.35835615986207,206.85092932625835,210.290823165168,213.67741789358095,217.010195622756,220.28873517436327,223.51270700371663,226.68186824020887,229.79605785342474,232.85519195192015,235.85925922030052,238.80831649900475,241.7024845100919,244.5419437313277,247.32693041997186,250.05773278686823,252.73468732072484,255.3581752618418,257.9286192239886,260.446479962646,262.9122532874044,265.3264671159491,267.68967866674467,270.00247178727454,272.26545441446916,274.479256163776,276.64452604318393,278.7619302884024,280.832150315314,282.8558807857639,284.8338277827188,286.76670709081424,288.6552425783175,290.500164676558,292.3022089529113,294.06211477347574,295.7806240516367,297.4584800787902,299.0964264335666,300.695205965985,302.2555598530538,303.77822672243235,305.2639418408558,306.71343636413684,308.127436645648,309.50666360029965,310.8518321211264,312.1636505457001,313.4428201696914,314.6900348050021,315.9059803799936,317.09133457943415,318.2467665218889,319.37293647236964,320.4704955881581,321.5400856958056,322.582339097405,323.5978784043152,324.5873163966049,325.55125590655996,326.49028972468955,327.40500052672513,328.295960820199,329.1637329092482,330.00886887636125,330.83191057985715,331.63338966593983,332.4138275942425,333.17373567582547,333.9136151226569,334.63395710765076,335.3352428343935,336.0179436157397,336.6825209604987,337.3294266674884,337.95910292626525,338.5719824238878,339.1684884571058,339.7490350494061,340.3140270723784,340.8638603709041,341.3989218916942,341.9195898147406,342.4262336872679,342.91921455980383,343.3988851240092,343.86558985193625,344.319665136402,344.7614394321907,345.19123339781527,345.60936003759383,346.0161248438032,346.41182593870616,346.79675421624927,347.1711934832541,347.53542059993373,347.88970561958314,348.2343119273046,348.56949637763745,348.8955094309804,349.2125952886974,349.52099202681376,349.8209317282164,350.1126406132797,350.39633916885083,350.6722422755303,350.94055933319675,351.20149438472725,351.45524623787287,351.70200858525385,351.94197012244734,352.1753146641404,352.4022212583307,352.622864298559,352.83741363416397,353.04603467854827,353.2488885154571,353.44613200326427,353.63791787727325,353.8243948500312,354.0057077096723,354.1819974162936,354.35340119637914,354.5200526352853
Cool temperate moist forest,Western redcedar,0.0,1.1124253095071133e-05,0.00029774487029758347,0.0019802461086538153,0.007449066340283938,0.020508640282810863,0.04635400928914733,0.09144323614132595,0.1633076686363233,0.27032931311307107,0.4215058662180472,0.6262177091678345,0.8940065874238255,1.2343723037392473,1.6565912330173416,2.1695586068203374,2.7816551564021097,3.5006377282534245,4.333552805810941,5.286671416123301,6.365443617176232,7.57447060827857,8.917492449524362,10.397389391118567,12.016194879145548,13.775118405478947,15.674576493819561,17.7142302519562,19.89302806515931,22.20925215180032,24.660567845910137,27.244074609627763,29.956357909397358,32.79354121208182,35.75133747013459,38.82509956827113,42.00986929767721,45.300424507871114,48.6913241612635,52.17695108169122,55.75155224628649,59.40927652056526,63.14420978017855,66.95040739997707,70.82192412249204,74.75284134419866,78.73729187956202,82.76948228037442,86.84371280176674,90.95439511695297,95.09606789066012,99.26341032667506,103.45125380834685,107.65459175252063,111.86858779752119,116.08858244469673,120.3100982708951,124.52884382625896,128.74071632807585,132.9418032572376,137.1283829592887,141.29692434717992,145.44408579779406,149.56671332914559,153.66183813995698,157.72667358812848,161.758611679499,165.75521913327938,169.71423308566133,173.6335564883865,177.51125325452094,181.34554319933872,185.1347968200756,188.87752995439126,192.57239835365763,196.21819220369858,199.8138306223154,203.35835615986207,206.85092932625835,210.290823165168,213.67741789358095,217.010195622756,220.28873517436327,223.51270700371663,226.68186824020887,229.79605785342474,232.85519195192015,235.85925922030052,238.80831649900475,241.7024845100919,244.5419437313277,247.32693041997186,250.05773278686823,252.73468732072484,255.3581752618418,257.9286192239886,260.446479962646,262.9122532874044,265.3264671159491,267.68967866674467,270.00247178727454,272.26545441446916,274.479256163776,276.64452604318393,278.7619302884024,280.832150315314,282.8558807857639,284.8338277827188,286.76670709081424,288.6552425783175,290.500164676558,292.3022089529113,294.06211477347574,295.7806240516367,297.4584800787902,299.0964264335666,300.695205965985,302.2555598530538,303.77822672243235,305.2639418408558,306.71343636413684,308.127436645648,309.50666360029965,310.8518321211264,312.1636505457001,313.4428201696914,314.6900348050021,315.9059803799936,317.09133457943415,318.2467665218889,319.37293647236964,320.4704955881581,321.5400856958056,322.582339097405,323.5978784043152,324.5873163966049,325.55125590655996,326.49028972468955,327.40500052672513,328.295960820199,329.1637329092482,330.00886887636125,330.83191057985715,331.63338966593983,332.4138275942425,333.17373567582547,333.9136151226569,334.63395710765076,335.3352428343935,336.0179436157397,336.6825209604987,337.3294266674884,337.95910292626525,338.5719824238878,339.1684884571058,339.7490350494061,340.3140270723784,340.8638603709041,341.3989218916942,341.9195898147406,342.4262336872679,342.91921455980383,343.3988851240092,343.86558985193625,344.319665136402,344.7614394321907,345.19123339781527,345.60936003759383,346.0161248438032,346.41182593870616,346.79675421624927,347.1711934832541,347.53542059993373,347.88970561958314,348.2343119273046,348.56949637763745,348.8955094309804,349.2125952886974,349.52099202681376,349.8209317282164,350.1126406132797,350.39633916885083,350.6722422755303,350.94055933319675,351.20149438472725,351.45524623787287,351.70200858525385,351.94197012244734,352.1753146641404,352.4022212583307,352.622864298559,352.83741363416397,353.04603467854827,353.2488885154571,353.44613200326427,353.63791787727325,353.8243948500312,354.0057077096723,354.1819974162936,354.35340119637914,354.5200526352853
Cool temperate rain forest,Western redcedar,0.0,1.1124253095071133e-05,0.00029774487029758347,0.0019802461086538153,0.007449066340283938,0.020508640282810863,0.04635400928914733,0.09144323614132595,0.1633076686363233,0.27032931311307107,0.4215058662180472,0.6262177091678345,0.8940065874238255,1.2343723037392473,1.6565912330173416,2.1695586068203374,2.7816551564021097,3.5006377282534245,4.333552805810941,5.286671416123301,6.365443617176232,7.57447060827857,8.917492449524362,10.397389391118567,12.016194879145548,13.775118405478947,15.674576493819561,17.7142302519562,19.89302806515931,22.20925215180032,24.660567845910137,27.244074609627763,29.956357909397358,32.79354121208182,35.75133747013459,38.82509956827113,42.00986929767721,45.300424507871114,48.6913241612635,52.17695108169122,55.75155224628649,59.40927652056526,63.14420978017855,66.95040739997707,70.82192412249204,74.75284134419866,78.73729187956202,82.76948228037442,86.84371280176674,90.95439511695297,95.09606789066012,99.26341032667506,103.45125380834685,107.65459175252063,111.86858779752119,116.08858244469673,120.3100982708951,124.52884382625896,128.74071632807585,132.9418032572376,137.1283829592887,141.29692434717992,145.44408579779406,149.56671332914559,153.66183813995698,157.72667358812848,161.758611679499,165.75521913327938,169.71423308566133,173.6335564883865,177.51125325452094,181.34554319933872,185.1347968200756,188.87752995439126,192.57239835365763,196.21819220369858,199.8138306223154,203.35835615986207,206.85092932625835,210.290823165168,213.67741789358095,217.010195622756,220.28873517436327,223.51270700371663,226.68186824020887,229.79605785342474,232.85519195192015,235.85925922030052,238.80831649900475,241.7024845100919,244.5419437313277,247.32693041997186,250.05773278686823,252.73468732072484,255.3581752618418,257.9286192239886,260.446479962646,262.9122532874044,265.3264671159491,267.68967866674467,270.00247178727454,272.26545441446916,274.479256163776,276.64452604318393,278.7619302884024,280.832150315314,282.8558807857639,284.8338277827188,286.76670709081424,288.6552425783175,290.500164676558,292.3022089529113,294.06211477347574,295.7806240516367,297.4584800787902,299.0964264335666,300.695205965985,302.2555598530538,303.77822672243235,305.2639418408558,306.71343636413684,308.127436645648,309.50666360029965,310.8518321211264,312.1636505457001,313.4428201696914,314.6900348050021,315.9059803799936,317.09133457943415,318.2467665218889,319.37293647236964,320.4704955881581,321.5400856958056,322.582339097405,323.5978784043152,324.5873163966049,325.55125590655996,326.49028972468955,327.40500052672513,328.295960820199,329.1637329092482,330.00886887636125,330.83191057985715,331.63338966593983,332.4138275942425,333.17373567582547,333.9136151226569,334.63395710765076,335.3352428343935,336.0179436157397,336.6825209604987,337.3294266674884,337.95910292626525,338.5719824238878,339.1684884571058,339.7490350494061,340.3140270723784,340.8638603709041,341.3989218916942,341.9195898147406,342.4262336872679,342.91921455980383,343.3988851240092,343.86558985193625,344.319665136402,344.7614394321907,345.19123339781527,345.60936003759383,346.0161248438032,346.41182593870616,346.79675421624927,347.1711934832541,347.53542059993373,347.88970561958314,348.2343119273046,348.56949637763745,348.8955094309804,349.2125952886974,349.52099202681376,349.8209317282164,350.1126406132797,350.39633916885083,350.6722422755303,350.94055933319675,351.20149438472725,351.45524623787287,351.70200858525385,351.94197012244734,352.1753146641404,352.4022212583307,352.622864298559,352.83741363416397,353.04603467854827,353.2488885154571,353.44613200326427,353.63791787727325,353.8243948500312,354.0057077096723,354.1819974162936,354.35340119637914,354.5200526352853
Cool temperate wet forest,Western redcedar,0.0,1.1124253095071133e-05,0.00029774487029758347,0.0019802461086538153,0.007449066340283938,0.020508640282810863,0.04635400928914733,0.09144323614132595,0.1633076686363233,0.27032931311307107,0.4215058662180472,0.6262177091678345,0.8940065874238255,1.2343723037392473,1.6565912330173416,2.1695586068203374,2.7816551564021097,3.5006377282534245,4.333552805810941,5.286671416123301,6.365443617176232,7.57447060827857,8.917492449524362,10.397389391118567,12.016194879145548,13.775118405478947,15.674576493819561,17.7142302519562,19.89302806515931,22.20925215180032,24.660567845910137,27.244074609627763,29.956357909397358,32.79354121208182,35.75133747013459,38.82509956827113,42.00986929767721,45.300424507871114,48.6913241612635,52.17695108169122,55.75155224628649,59.40927652056526,63.14420978017855,66.95040739997707,70.82192412249204,74.75284134419866,78.73729187956202,82.76948228037442,86.84371280176674,90.95439511695297,95.09606789066012,99.26341032667506,103.45125380834685,107.65459175252063,111.86858779752119,116.08858244469673,120.3100982708951,124.52884382625896,128.74071632807585,132.9418032572376,137.1283829592887,141.29692434717992,145.44408579779406,149.56671332914559,153.66183813995698,157.72667358812848,161.758611679499,165.75521913327938,169.71423308566133,173.6335564883865,177.51125325452094,181.34554319933872,185.1347968200756,188.87752995439126,192.57239835365763,196.21819220369858,199.8138306223154,203.35835615986207,206.85092932625835,210.290823165168,213.67741789358095,217.010195622756,220.28873517436327,223.51270700371663,226.68186824020887,229.79605785342474,232.85519195192015,235.85925922030052,238.80831649900475,241.7024845100919,244.5419437313277,247.32693041997186,250.05773278686823,252.73468732072484,255.3581752618418,257.9286192239886,260.446479962646,262.9122532874044,265.3264671159491,267.68967866674467,270.00247178727454,272.26545441446916,274.479256163776,276.64452604318393,278.7619302884024,280.832150315314,282.8558807857639,284.8338277827188,286.76670709081424,288.6552425783175,290.500164676558,292.3022089529113,294.06211477347574,295.7806240516367,297.4584800787902,299.0964264335666,300.695205965985,302.2555598530538,303.77822672243235,305.2639418408558,306.71343636413684,308.127436645648,309.50666360029965,310.8518321211264,312.1636505457001,313.4428201696914,314.6900348050021,315.9059803799936,317.09133457943415,318.2467665218889,319.37293647236964,320.4704955881581,321.5400856958056,322.582339097405,323.5978784043152,324.5873163966049,325.55125590655996,326.49028972468955,327.40500052672513,328.295960820199,329.1637329092482,330.00886887636125,330.83191057985715,331.63338966593983,332.4138275942425,333.17373567582547,333.9136151226569,334.63395710765076,335.3352428343935,336.0179436157397,336.6825209604987,337.3294266674884,337.95910292626525,338.5719824238878,339.1684884571058,339.7490350494061,340.3140270723784,340.8638603709041,341.3989218916942,341.9195898147406,342.4262336872679,342.91921455980383,343.3988851240092,343.86558985193625,344.319665136402,344.7614394321907,345.19123339781527,345.60936003759383,346.0161248438032,346.41182593870616,346.79675421624927,347.1711934832541,347.53542059993373,347.88970561958314,348.2343119273046,348.56949637763745,348.8955094309804,349.2125952886974,349.52099202681376,349.8209317282164,350.1126406132797,350.39633916885083,350.6722422755303,350.94055933319675,351.20149438472725,351.45524623787287,351.70200858525385,351.94197012244734,352.1753146641404,352.4022212583307,352.622864298559,352.83741363416397,353.04603467854827,353.2488885154571,353.44613200326427,353.63791787727325,353.8243948500312,354.0057077096723,354.1819974162936,354.35340119637914,354.5200526352853
Warm temperate moist forest,Western redcedar,0.0,1.1124253095071133e-05,0.00029774487029758347,0.0019802461086538153,0.007449066340283938,0.020508640282810863,0.04635400928914733,0.09144323614132595,0.1633076686363233,0.27032931311307107,0.4215058662180472,0.6262177091678345,0.8940065874238255,1.2343723037392473,1.6565912330173416,2.1695586068203374,2.7816551564021097,3.5006377282534245,4.333552805810941,5.286671416123301,6.365443617176232,7.57447060827857,8.917492449524362,10.397389391118567,12.016194879145548,13.775118405478947,15.674576493819561,17.7142302519562,19.89302806515931,22.20925215180032,24.660567845910137,27.244074609627763,29.956357909397358,32.79354121208182,35.75133747013459,38.82509956827113,42.00986929767721,45.300424507871114,48.6913241612635,52.17695108169122,55.75155224628649,59.40927652056526,63.14420978017855,66.95040739997707,70.82192412249204,74.75284134419866,78.73729187956202,82.76948228037442,86.84371280176674,90.95439511695297,95.09606789066012,99.26341032667506,103.45125380834685,107.65459175252063,111.86858779752119,116.08858244469673,120.3100982708951,124.52884382625896,128.74071632807585,132.9418032572376,137.1283829592887,141.29692434717992,145.44408579779406,149.56671332914559,153.66183813995698,157.72667358812848,161.758611679499,165.75521913327938,169.71423308566133,173.6335564883865,177.51125325452094,181.34554319933872,185.1347968200756,188.87752995439126,192.57239835365763,196.21819220369858,199.8138306223154,203.35835615986207,206.85092932625835,210.290823165168,213.67741789358095,217.010195622756,220.28873517436327,223.51270700371663,226.68186824020887,229.79605785342474,232.85519195192015,235.85925922030052,238.80831649900475,241.7024845100919,244.5419437313277,247.32693041997186,250.05773278686823,252.73468732072484,255.3581752618418,257.9286192239886,260.446479962646,262.9122532874044,265.3264671159491,267.68967866674467,270.00247178727454,272.26545441446916,274.479256163776,276.64452604318393,278.7619302884024,280.832150315314,282.8558807857639,284.8338277827188,286.76670709081424,288.6552425783175,290.500164676558,292.3022089529113,294.06211477347574,295.7806240516367,297.4584800787902,299.0964264335666,300.695205965985,302.2555598530538,303.77822672243235,305.2639418408558,306.71343636413684,308.127436645648,309.50666360029965,310.8518321211264,312.1636505457001,313.4428201696914,314.6900348050021,315.9059803799936,317.09133457943415,318.2467665218889,319.37293647236964,320.4704955881581,321.5400856958056,322.582339097405,323.5978784043152,324.5873163966049,325.55125590655996,326.49028972468955,327.40500052672513,328.295960820199,329.1637329092482,330.00886887636125,330.83191057985715,331.63338966593983,332.4138275942425,333.17373567582547,333.9136151226569,334.63395710765076,335.3352428343935,336.0179436157397,336.6825209604987,337.3294266674884,337.95910292626525,338.5719824238878,339.1684884571058,339.7490350494061,340.3140270723784,340.8638603709041,341.3989218916942,341.9195898147406,342.4262336872679,342.91921455980383,343.3988851240092,343.86558985193625,344.319665136402,344.7614394321907,345.19123339781527,345.60936003759383,346.0161248438032,346.41182593870616,346.79675421624927,347.1711934832541,347.53542059993373,347.88970561958314,348.2343119273046,348.56949637763745,348.8955094309804,349.2125952886974,349.52099202681376,349.8209317282164,350.1126406132797,350.39633916885083,350.6722422755303,350.94055933319675,351.20149438472725,351.45524623787287,351.70200858525385,351.94197012244734,352.1753146641404,352.4022212583307,352.622864298559,352.83741363416397,353.04603467854827,353.2488885154571,353.44613200326427,353.63791787727325,353.8243948500312,354.0057077096723,354.1819974162936,354.35340119637914,354.5200526352853
Unspecified,Western redcedar,0.0,1.1124253095071133e-05,0.00029774487029758347,0.0019802461086538153,0.007449066340283938,0.020508640282810863,0.04635400928914733,0.09144323614132595,0.1633076686363233,0.27032931311307107,0.4215058662180472,0.6262177091678345,0.8940065874238255,1.2343723037392473,1.6565912330173416,2.1695586068203374,2.7816551564021097,3.5006377282534245,4.333552805810941,5.286671416123301,6.365443617176232,7.57447060827857,8.917492449524362,10.397389391118567,12.016194879145548,13.775118405478947,15.674576493819561,17.7142302519562,19.89302806515931,22.20925215180032,24.660567845910137,27.244074609627763,29.956357909397358,32.79354121208182,35.75133747013459,38.82509956827113,42.00986929767721,45.300424507871114,48.6913241612635,52.17695108169122,55.75155224628649,59.40927652056526,63.14420978017855,66.95040739997707,70.82192412249204,74.75284134419866,78.73729187956202,82.76948228037442,86.84371280176674,90.95439511695297,95.09606789066012,99.26341032667506,103.45125380834685,107.65459175252063,111.86858779752119,116.08858244469673,120.3100982708951,124.52884382625896,128.74071632807585,132.9418032572376,137.1283829592887,141.29692434717992,145.44408579779406,149.56671332914559,153.66183813995698,157.72667358812848,161.758611679499,165.75521913327938,169.71423308566133,173.6335564883865,177.51125325452094,181.34554319933872,185.1347968200756,188.87752995439126,192.57239835365763,196.21819220369858,199.8138306223154,203.35835615986207,206.85092932625835,210.290823165168,213.67741789358095,217.010195622756,220.28873517436327,223.51270700371663,226.68186824020887,229.79605785342474,232.85519195192015,235.85925922030052,238.80831649900475,241.7024845100919,244.5419437313277,247.32693041997186,250.05773278686823,252.73468732072484,255.3581752618418,257.9286192239886,260.446479962646,262.9122532874044,265.3264671159491,267.68967866674467,270.00247178727454,272.26545441446916,274.479256163776,276.64452604318393,278.7619302884024,280.832150315314,282.8558807857639,284.8338277827188,286.76670709081424,288.6552425783175,290.500164676558,292.3022089529113,294.06211477347574,295.7806240516367,297.4584800787902,299.0964264335666,300.695205965985,302.2555598530538,303.77822672243235,305.2639418408558,306.71343636413684,308.127436645648,309.50666360029965,310.8518321211264,312.1636505457001,313.4428201696914,314.6900348050021,315.9059803799936,317.09133457943415,318.2467665218889,319.37293647236964,320.4704955881581,321.5400856958056,322.582339097405,323.5978784043152,324.5873163966049,325.55125590655996,326.49028972468955,327.40500052672513,328.295960820199,329.1637329092482,330.00886887636125,330.83191057985715,331.63338966593983,332.4138275942425,333.17373567582547,333.9136151226569,334.63395710765076,335.3352428343935,336.0179436157397,336.6825209604987,337.3294266674884,337.95910292626525,338.5719824238878,339.1684884571058,339.7490350494061,340.3140270723784,340.8638603709041,341.3989218916942,341.9195898147406,342.4262336872679,342.91921455980383,343.3988851240092,343.86558985193625,344.319665136402,344.7614394321907,345.19123339781527,345.60936003759383,346.0161248438032,346.41182593870616,346.79675421624927,347.1711934832541,347.53542059993373,347.88970561958314,348.2343119273046,348.56949637763745,348.8955094309804,349.2125952886974,349.52099202681376,349.8209317282164,350.1126406132797,350.39633916885083,350.6722422755303,350.94055933319675,351.20149438472725,351.45524623787287,351.70200858525385,351.94197012244734,352.1753146641404,352.4022212583307,352.622864298559,352.83741363416397,353.04603467854827,353.2488885154571,353.44613200326427,353.63791787727325,353.8243948500312,354.0057077096723,354.1819974162936,354.35340119637914,354.5200526352853
