year,indicator,LifeZone,pool_tc_sum,area_sum,pool_tc_per_ha,run
1913,Total Biomass,Cool temperate moist forest,3156826.2462593587,303464.33501748473,10.40262687237191,"Modified Decay, Turnover and Spinup parameters"
1913,Total Biomass,Cool temperate rain forest,725988.9528790095,69789.00250735159,10.402626872371957,"Modified Decay, Turnover and Spinup parameters"
1913,Total Biomass,Cool temperate wet forest,15184369.636385666,1459666.8536397922,10.40262687237315,"Modified Decay, Turnover and Spinup parameters"
1913,Total Biomass,Warm temperate moist forest,12538.847504500234,1205.3539609117215,10.402626872371943,"Modified Decay, Turnover and Spinup parameters"
1914,Deadwood,Boreal rain forest,5912965.515239018,109148.48865778596,54.17359038087995,"Modified Decay, Turnover and Spinup parameters"
1914,Deadwood,Boreal wet forest,5475421.3190849,108616.23682908775,50.41070726562464,"Modified Decay, Turnover and Spinup parameters"
1914,Deadwood,Cool temperate moist forest,15532971.310940115,303464.33501748473,51.18549206134932,"Modified Decay, Turnover and Spinup parameters"
1914,Deadwood,Cool temperate rain forest,3776617.810402544,69789.00250735159,54.11479853154105,"Modified Decay, Turnover and Spinup parameters"
1914,Deadwood,Cool temperate wet forest,73829148.33707485,1459666.8536397922,50.57945116241844,"Modified Decay, Turnover and Spinup parameters"
1914,Deadwood,Warm temperate moist forest,58903.370720989464,1205.3539609117215,48.86811063899882,"Modified Decay, Turnover and Spinup parameters"
1914,Litter,Boreal rain forest,2157883.0829305905,109148.48865778596,19.770159985414153,"Modified Decay, Turnover and Spinup parameters"
1914,Litter,Boreal wet forest,1932152.9476557253,108616.23682908775,17.788803995263155,"Modified Decay, Turnover and Spinup parameters"
1914,Litter,Cool temperate moist forest,5521685.884909933,303464.33501748473,18.195501901703835,"Modified Decay, Turnover and Spinup parameters"
1914,Litter,Cool temperate rain forest,1376621.743240776,69789.00250735159,19.72548243680317,"Modified Decay, Turnover and Spinup parameters"
1914,Litter,Cool temperate wet forest,26105831.79874435,1459666.8536397922,17.8847877059395,"Modified Decay, Turnover and Spinup parameters"
1914,Litter,Warm temperate moist forest,20475.396025229402,1205.3539609117215,16.987040063934376,"Modified Decay, Turnover and Spinup parameters"
1914,Soil Carbon,Boreal rain forest,7790751.166822964,109148.48865778596,71.37754505469482,"Modified Decay, Turnover and Spinup parameters"
1914,Soil Carbon,Boreal wet forest,7524413.90531439,108616.23682908775,69.2752218727148,"Modified Decay, Turnover and Spinup parameters"
1914,Soil Carbon,Cool temperate moist forest,21109629.546928093,303464.33501748473,69.56214326046525,"Modified Decay, Turnover and Spinup parameters"
1914,Soil Carbon,Cool temperate rain forest,4977637.288881227,69789.00250735159,71.32409276600396,"Modified Decay, Turnover and Spinup parameters"
1914,Soil Carbon,Cool temperate wet forest,100925140.17685421,1459666.8536397922,69.14258546406639,"Modified Decay, Turnover and Spinup parameters"
1914,Soil Carbon,Warm temperate moist forest,82273.0700948943,1205.3539609117215,68.25635685692153,"Modified Decay, Turnover and Spinup parameters"
1914,Total Biomass,Boreal rain forest,1289634.6691808472,109148.48865778596,11.8154148082091,"Modified Decay, Turnover and Spinup parameters"
1914,Total Biomass,Boreal wet forest,1283345.8930423523,108616.23682908775,11.815414808209121,"Modified Decay, Turnover and Spinup parameters"
1914,Total Biomass,Cool temperate moist forest,3585556.9977288935,303464.33501748473,11.815414808209024,"Modified Decay, Turnover and Spinup parameters"
1914,Total Biomass,Cool temperate rain forest,824586.0136755018,69789.00250735159,11.81541480820907,"Modified Decay, Turnover and Spinup parameters"
1914,Total Biomass,Cool temperate wet forest,17246569.357548412,1459666.8536397922,11.815414808209667,"Modified Decay, Turnover and Spinup parameters"
1914,Total Biomass,Warm temperate moist forest,14241.757038889864,1205.3539609117215,11.815414808209114,"Modified Decay, Turnover and Spinup parameters"
1915,Deadwood,Boreal rain forest,5736486.250952993,109148.48865778596,52.556717197785844,"Modified Decay, Turnover and Spinup parameters"
1915,Deadwood,Boreal wet forest,5297769.339448245,108616.23682908775,48.77511405393753,"Modified Decay, Turnover and Spinup parameters"
1915,Deadwood,Cool temperate moist forest,15037969.318724854,303464.33501748473,49.55432182123942,"Modified Decay, Turnover and Spinup parameters"
1915,Deadwood,Cool temperate rain forest,3663755.4129834855,69789.00250735159,52.497603939783275,"Modified Decay, Turnover and Spinup parameters"
1915,Deadwood,Cool temperate wet forest,71444355.66720045,1459666.8536397922,48.945658722775285,"Modified Decay, Turnover and Spinup parameters"
1915,Deadwood,Warm temperate moist forest,56923.50970798697,1205.3539609117215,47.22555494398543,"Modified Decay, Turnover and Spinup parameters"
1915,Litter,Boreal rain forest,2139053.00827134,109148.48865778596,19.59764202487428,"Modified Decay, Turnover and Spinup parameters"
1915,Litter,Boreal wet forest,1913418.0353792114,108616.23682908775,17.61631677950743,"Modified Decay, Turnover and Spinup parameters"
1915,Litter,Cool temperate moist forest,5470837.742416546,303464.33501748473,18.027943026983163,"Modified Decay, Turnover and Spinup parameters"
1915,Litter,Cool temperate rain forest,1364612.781622343,69789.00250735159,19.553407164382303,"Modified Decay, Turnover and Spinup parameters"
1915,Litter,Cool temperate wet forest,25865441.797538966,1459666.8536397922,17.720099441212554,"Modified Decay, Turnover and Spinup parameters"
1915,Litter,Warm temperate moist forest,20274.115375145462,1205.3539609117215,16.82005123193046,"Modified Decay, Turnover and Spinup parameters"
1915,Soil Carbon,Boreal rain forest,7784473.097793036,109148.48865778596,71.32002644763823,"Modified Decay, Turnover and Spinup parameters"
1915,Soil Carbon,Boreal wet forest,7517689.983456716,108616.23682908775,69.21331656229371,"Modified Decay, Turnover and Spinup parameters"
1915,Soil Carbon,Cool temperate moist forest,21091039.01773976,303464.33501748473,69.50088225861717,"Modified Decay, Turnover and Spinup parameters"
1915,Soil Carbon,Cool temperate rain forest,4973608.61084936,69789.00250735159,71.26636622045771,"Modified Decay, Turnover and Spinup parameters"
1915,Soil Carbon,Cool temperate wet forest,100834571.72206314,1459666.8536397922,69.08053811773854,"Modified Decay, Turnover and Spinup parameters"
1915,Soil Carbon,Warm temperate moist forest,82196.050787839,1205.3539609117215,68.19245918905553,"Modified Decay, Turnover and Spinup parameters"
1915,Total Biomass,Boreal rain forest,1451222.641969304,109148.48865778596,13.295856496184138,"Modified Decay, Turnover and Spinup parameters"
1915,Total Biomass,Boreal wet forest,1444145.89803511,108616.23682908775,13.29585649618422,"Modified Decay, Turnover and Spinup parameters"
1915,Total Biomass,Cool temperate moist forest,4034818.2501024185,303464.33501748473,13.29585649618412,"Modified Decay, Turnover and Spinup parameters"
1915,Total Biomass,Cool temperate rain forest,927904.5623495814,69789.00250735159,13.295856496184134,"Modified Decay, Turnover and Spinup parameters"
1915,Total Biomass,Cool temperate wet forest,19407521.018232886,1459666.8536397922,13.29585649618523,"Modified Decay, Turnover and Spinup parameters"
1915,Total Biomass,Warm temperate moist forest,16026.213291389393,1205.3539609117215,13.295856496184138,"Modified Decay, Turnover and Spinup parameters"
1916,Deadwood,Boreal rain forest,5569942.723816604,109148.48865778596,51.030873558681016,"Modified Decay, Turnover and Spinup parameters"
1916,Deadwood,Boreal wet forest,5130219.143075008,108616.23682908775,47.2325251992262,"Modified Decay, Turnover and Spinup parameters"
1916,Deadwood,Cool temperate moist forest,14571033.99726368,303464.33501748473,48.015639124196056,"Modified Decay, Turnover and Spinup parameters"
1916,Deadwood,Cool temperate rain forest,3557249.1487258524,69789.00250735159,50.97148577744941,"Modified Decay, Turnover and Spinup parameters"
1916,Deadwood,Cool temperate wet forest,69194911.84194815,1459666.8536397922,47.404592129639234,"Modified Decay, Turnover and Spinup parameters"
1916,Deadwood,Warm temperate moist forest,55056.55490951253,1205.3539609117215,45.67666983718885,"Modified Decay, Turnover and Spinup parameters"
1916,Litter,Boreal rain forest,2124239.70672227,109148.48865778596,19.461925060478062,"Modified Decay, Turnover and Spinup parameters"
1916,Litter,Boreal wet forest,1898972.6591535187,108616.23682908775,17.483322149538587,"Modified Decay, Turnover and Spinup parameters"
1916,Litter,Cool temperate moist forest,5431682.182362194,303464.33501748473,17.89891448709858,"Modified Decay, Turnover and Spinup parameters"
1916,Litter,Cool temperate rain forest,1355183.4843647804,69789.00250735159,19.418295658001774,"Modified Decay, Turnover and Spinup parameters"
1916,Litter,Cool temperate wet forest,25681418.15660599,1459666.8536397922,17.594027084034543,"Modified Decay, Turnover and Spinup parameters"
1916,Litter,Warm temperate moist forest,20121.04788385243,1205.3539609117215,16.693061570588778,"Modified Decay, Turnover and Spinup parameters"
1916,Soil Carbon,Boreal rain forest,7778415.991150586,109148.48865778596,71.26453226061892,"Modified Decay, Turnover and Spinup parameters"
1916,Soil Carbon,Boreal wet forest,7511128.281512968,108616.23682908775,69.152904766274,"Modified Decay, Turnover and Spinup parameters"
1916,Soil Carbon,Cool temperate moist forest,21072978.434134822,303464.33501748473,69.44136757593165,"Modified Decay, Turnover and Spinup parameters"
1916,Soil Carbon,Cool temperate rain forest,4969721.924036221,69789.00250735159,71.21067425362197,"Modified Decay, Turnover and Spinup parameters"
1916,Soil Carbon,Cool temperate wet forest,100746546.13924494,1459666.8536397922,69.02023286205728,"Modified Decay, Turnover and Spinup parameters"
1916,Soil Carbon,Warm temperate moist forest,82120.75798041595,1205.3539609117215,68.12999388022118,"Modified Decay, Turnover and Spinup parameters"
1916,Total Biomass,Boreal rain forest,1619673.344094672,109148.48865778596,14.839173350103321,"Modified Decay, Turnover and Spinup parameters"
1916,Total Biomass,Boreal wet forest,1611775.1669427194,108616.23682908775,14.83917335010341,"Modified Decay, Turnover and Spinup parameters"
1916,Total Biomass,Cool temperate moist forest,4503159.8728982555,303464.33501748473,14.839173350103222,"Modified Decay, Turnover and Spinup parameters"
1916,Total Biomass,Cool temperate rain forest,1035611.106137382,69789.00250735159,14.83917335010327,"Modified Decay, Turnover and Spinup parameters"
1916,Total Biomass,Cool temperate wet forest,21660249.474562526,1459666.8536397922,14.839173350104524,"Modified Decay, Turnover and Spinup parameters"
1916,Total Biomass,Warm temperate moist forest,17886.45637420265,1205.3539609117215,14.839173350103282,"Modified Decay, Turnover and Spinup parameters"
1917,Deadwood,Boreal rain forest,5412282.5376835335,109148.48865778596,49.586417587995214,"Modified Decay, Turnover and Spinup parameters"
1917,Deadwood,Boreal wet forest,4971677.496663689,108616.23682908775,45.772875601341575,"Modified Decay, Turnover and Spinup parameters"
1917,Deadwood,Cool temperate moist forest,14129141.366013715,303464.33501748473,46.559479107156484,"Modified Decay, Turnover and Spinup parameters"
1917,Deadwood,Cool temperate rain forest,3456424.7589021716,69789.00250735159,49.526782655162194,"Modified Decay, Turnover and Spinup parameters"
1917,Deadwood,Cool temperate wet forest,67066197.85163362,1459666.8536397922,45.946236077361675,"Modified Decay, Turnover and Spinup parameters"
1917,Deadwood,Warm temperate moist forest,53290.19842531855,1205.3539609117215,44.2112442929297,"Modified Decay, Turnover and Spinup parameters"
1917,Litter,Boreal rain forest,2113428.167810388,109148.48865778596,19.362871568809666,"Modified Decay, Turnover and Spinup parameters"
1917,Litter,Boreal wet forest,1888704.4470027229,108616.23682908775,17.388785527293486,"Modified Decay, Turnover and Spinup parameters"
1917,Litter,Cool temperate moist forest,5403945.334085725,303464.33501748473,17.8075138014962,"Modified Decay, Turnover and Spinup parameters"
1917,Litter,Cool temperate rain forest,1348321.9095796526,69789.00250735159,19.319976803474447,"Modified Decay, Turnover and Spinup parameters"
1917,Litter,Cool temperate wet forest,25552204.46432848,1459666.8536397922,17.50550435574534,"Modified Decay, Turnover and Spinup parameters"
1917,Litter,Warm temperate moist forest,20014.450064304787,1205.3539609117215,16.6046246275791,"Modified Decay, Turnover and Spinup parameters"
1917,Soil Carbon,Boreal rain forest,7772582.262452806,109148.48865778596,71.21108462456351,"Modified Decay, Turnover and Spinup parameters"
1917,Soil Carbon,Boreal wet forest,7504751.583683034,108616.23682908775,69.09419625255549,"Modified Decay, Turnover and Spinup parameters"
1917,Soil Carbon,Cool temperate moist forest,21055493.56414979,303464.33501748473,69.38375003091099,"Modified Decay, Turnover and Spinup parameters"
1917,Soil Carbon,Cool temperate rain forest,4965978.953428862,69789.00250735159,71.15704158267263,"Modified Decay, Turnover and Spinup parameters"
1917,Soil Carbon,Cool temperate wet forest,100661308.91508257,1459666.8536397922,68.96183787696201,"Modified Decay, Turnover and Spinup parameters"
1917,Soil Carbon,Warm temperate moist forest,82047.5083347406,1205.3539609117215,68.06922364338557,"Modified Decay, Turnover and Spinup parameters"
1917,Total Biomass,Boreal rain forest,1794454.0688077698,109148.48865778596,16.4404848007922,"Modified Decay, Turnover and Spinup parameters"
1917,Total Biomass,Boreal wet forest,1785703.5907078632,108616.23682908775,16.440484800792202,"Modified Decay, Turnover and Spinup parameters"
1917,Total Biomass,Cool temperate moist forest,4989100.787437448,303464.33501748473,16.440484800792127,"Modified Decay, Turnover and Spinup parameters"
1917,Total Biomass,Cool temperate rain forest,1147365.0349845605,69789.00250735159,16.44048480079217,"Modified Decay, Turnover and Spinup parameters"
1917,Total Biomass,Cool temperate wet forest,23997630.721486695,1459666.8536397922,16.44048480079324,"Modified Decay, Turnover and Spinup parameters"
1917,Total Biomass,Warm temperate moist forest,19816.603473943796,1205.3539609117215,16.44048480079217,"Modified Decay, Turnover and Spinup parameters"
1918,Deadwood,Boreal rain forest,5262607.418878837,109148.48865778596,48.21511945418436,"Modified Decay, Turnover and Spinup parameters"
1918,Deadwood,Boreal wet forest,4821217.596932611,108616.23682908775,44.38763243583003,"Modified Decay, Turnover and Spinup parameters"
1918,Deadwood,Cool temperate moist forest,13709727.105401916,303464.33501748473,45.17739161872845,"Modified Decay, Turnover and Spinup parameters"
1918,Deadwood,Cool temperate rain forest,3360706.814530922,69789.00250735159,48.15524930560377,"Modified Decay, Turnover and Spinup parameters"
1918,Deadwood,Cool temperate wet forest,65045838.26385912,1459666.8536397922,44.5621123077929,"Modified Decay, Turnover and Spinup parameters"
1918,Deadwood,Warm temperate moist forest,51614.0464854109,1205.3539609117215,42.82065530889398,"Modified Decay, Turnover and Spinup parameters"
1918,Litter,Boreal rain forest,2106530.7364207036,109148.48865778596,19.299678468524878,"Modified Decay, Turnover and Spinup parameters"
1918,Litter,Boreal wet forest,1882440.5827814993,108616.23682908775,17.331115841764976,"Modified Decay, Turnover and Spinup parameters"
1918,Litter,Cool temperate moist forest,5387183.534613975,303464.33501748473,17.752278976386407,"Modified Decay, Turnover and Spinup parameters"
1918,Litter,Cool temperate rain forest,1343969.7610081765,69789.00250735159,19.25761527923547,"Modified Decay, Turnover and Spinup parameters"
1918,Litter,Cool temperate wet forest,25475471.76414848,1459666.8536397922,17.452935716546158,"Modified Decay, Turnover and Spinup parameters"
1918,Litter,Warm temperate moist forest,19951.989781100998,1205.3539609117215,16.552805589164404,"Modified Decay, Turnover and Spinup parameters"
1918,Soil Carbon,Boreal rain forest,7766971.258536212,109148.48865778596,71.15967755529857,"Modified Decay, Turnover and Spinup parameters"
1918,Soil Carbon,Boreal wet forest,7498575.821507744,108616.23682908775,69.03733769847938,"Modified Decay, Turnover and Spinup parameters"
1918,Soil Carbon,Cool temperate moist forest,21038613.81232334,303464.33501748473,69.32812651974788,"Modified Decay, Turnover and Spinup parameters"
1918,Soil Carbon,Cool temperate rain forest,4962379.387189902,69789.00250735159,71.10546373932145,"Modified Decay, Turnover and Spinup parameters"
1918,Soil Carbon,Cool temperate wet forest,100579020.83772458,1459666.8536397922,68.90546331645677,"Modified Decay, Turnover and Spinup parameters"
1918,Soil Carbon,Warm temperate moist forest,81976.52845849449,1205.3539609117215,68.01033647949188,"Modified Decay, Turnover and Spinup parameters"
1918,Total Biomass,Boreal rain forest,1975023.4485877515,109148.48865778596,18.094830930550554,"Modified Decay, Turnover and Spinup parameters"
1918,Total Biomass,Boreal wet forest,1965392.4417349838,108616.23682908775,18.09483093055058,"Modified Decay, Turnover and Spinup parameters"
1918,Total Biomass,Cool temperate moist forest,5491135.835593365,303464.33501748473,18.094830930550643,"Modified Decay, Turnover and Spinup parameters"
1918,Total Biomass,Cool temperate rain forest,1262820.201182296,69789.00250735159,18.09483093055056,"Modified Decay, Turnover and Spinup parameters"
1918,Total Biomass,Cool temperate wet forest,26412424.931542136,1459666.8536397922,18.094830930551524,"Modified Decay, Turnover and Spinup parameters"
1918,Total Biomass,Warm temperate moist forest,21810.67613416703,1205.3539609117215,18.094830930550547,"Modified Decay, Turnover and Spinup parameters"
1919,Deadwood,Boreal rain forest,5120149.388085457,109148.48865778596,46.90994306058325,"Modified Decay, Turnover and Spinup parameters"
1919,Deadwood,Boreal wet forest,4678052.446948992,108616.23682908775,43.06955003707324,"Modified Decay, Turnover and Spinup parameters"
1919,Deadwood,Cool temperate moist forest,13310612.913970558,303464.33501748473,43.86219854535341,"Modified Decay, Turnover and Spinup parameters"
1919,Deadwood,Cool temperate rain forest,3269603.4474819168,69789.00250735159,46.849837796972324,"Modified Decay, Turnover and Spinup parameters"
1919,Deadwood,Cool temperate wet forest,63123337.87676156,1459666.8536397922,43.24503068584358,"Modified Decay, Turnover and Spinup parameters"
1919,Deadwood,Warm temperate moist forest,50019.30640023686,1205.3539609117215,41.49760819004784,"Modified Decay, Turnover and Spinup parameters"
1919,Litter,Boreal rain forest,2103405.3639664496,109148.48865778596,19.271044334487044,"Modified Decay, Turnover and Spinup parameters"
1919,Litter,Boreal wet forest,1879965.7110929827,108616.23682908775,17.308330374685955,"Modified Decay, Turnover and Spinup parameters"
1919,Litter,Cool temperate moist forest,5380832.618950492,303464.33501748473,17.731350930053985,"Modified Decay, Turnover and Spinup parameters"
1919,Litter,Cool temperate rain forest,1342034.1023561377,69789.00250735159,19.229879409936654,"Modified Decay, Turnover and Spinup parameters"
1919,Litter,Cool temperate wet forest,25448351.601756886,1459666.8536397922,17.43435602329357,"Modified Decay, Turnover and Spinup parameters"
1919,Litter,Warm temperate moist forest,19930.93880643104,1205.3539609117215,16.535341030742053,"Modified Decay, Turnover and Spinup parameters"
1919,Soil Carbon,Boreal rain forest,7761579.778721469,109148.48865778596,71.11028172874117,"Modified Decay, Turnover and Spinup parameters"
1919,Soil Carbon,Boreal wet forest,7492611.307870899,108616.23682908775,68.9824240519476,"Modified Decay, Turnover and Spinup parameters"
1919,Soil Carbon,Cool temperate moist forest,21022355.240680523,303464.33501748473,69.27454997131467,"Modified Decay, Turnover and Spinup parameters"
1919,Soil Carbon,Cool temperate rain forest,4958921.237598432,69789.00250735159,71.05591224170396,"Modified Decay, Turnover and Spinup parameters"
1919,Soil Carbon,Cool temperate wet forest,100499773.80088226,1459666.8536397922,68.85117213580503,"Modified Decay, Turnover and Spinup parameters"
1919,Soil Carbon,Warm temperate moist forest,81907.97152456631,1205.3539609117215,67.95345946564251,"Modified Decay, Turnover and Spinup parameters"
1919,Total Biomass,Boreal rain forest,2160833.9433300714,109148.48865778596,19.797195269509867,"Modified Decay, Turnover and Spinup parameters"
1919,Total Biomass,Boreal wet forest,2150296.8499447843,108616.23682908775,19.797195269509913,"Modified Decay, Turnover and Spinup parameters"
1919,Total Biomass,Cool temperate moist forest,6007742.697673106,303464.33501748473,19.797195269509864,"Modified Decay, Turnover and Spinup parameters"
1919,Total Biomass,Cool temperate rain forest,1381626.510302349,69789.00250735159,19.79719526950981,"Modified Decay, Turnover and Spinup parameters"
1919,Total Biomass,Cool temperate wet forest,28897309.729939803,1459666.8536397922,19.79719526951107,"Modified Decay, Turnover and Spinup parameters"
1919,Total Biomass,Warm temperate moist forest,23862.627733046495,1205.3539609117215,19.79719526950985,"Modified Decay, Turnover and Spinup parameters"
1920,Deadwood,Boreal rain forest,4984250.631692976,109148.48865778596,45.66486163010587,"Modified Decay, Turnover and Spinup parameters"
1920,Deadwood,Boreal wet forest,4541512.482098336,108616.23682908775,41.81246390670484,"Modified Decay, Turnover and Spinup parameters"
1920,Deadwood,Cool temperate moist forest,12929944.653001199,303464.33501748473,42.607789980513566,"Modified Decay, Turnover and Spinup parameters"
1920,Deadwood,Cool temperate rain forest,3182693.4476585696,69789.00250735159,45.604512649730225,"Modified Decay, Turnover and Spinup parameters"
1920,Deadwood,Cool temperate wet forest,61289777.13046762,1459666.8536397922,41.98888052957894,"Modified Decay, Turnover and Spinup parameters"
1920,Deadwood,Warm temperate moist forest,48498.52448610167,1205.3539609117215,40.23591912322395,"Modified Decay, Turnover and Spinup parameters"
1920,Litter,Boreal rain forest,2103870.252866467,109148.48865778596,19.275303567993017,"Modified Decay, Turnover and Spinup parameters"
1920,Litter,Boreal wet forest,1881035.9688121276,108616.23682908775,17.31818394492913,"Modified Decay, Turnover and Spinup parameters"
1920,Litter,Cool temperate moist forest,5384246.592873858,303464.33501748473,17.74260093056284,"Modified Decay, Turnover and Spinup parameters"
1920,Litter,Cool temperate rain forest,1342396.7520163602,69789.00250735159,19.235075782533958,"Modified Decay, Turnover and Spinup parameters"
1920,Litter,Cool temperate wet forest,25467617.695819758,1459666.8536397922,17.44755498990354,"Modified Decay, Turnover and Spinup parameters"
1920,Litter,Warm temperate moist forest,19948.321482692674,1205.3539609117215,16.549762252080626,"Modified Decay, Turnover and Spinup parameters"
1920,Soil Carbon,Boreal rain forest,7756402.672643007,109148.48865778596,71.06284995811268,"Modified Decay, Turnover and Spinup parameters"
1920,Soil Carbon,Boreal wet forest,7486863.875633924,108616.23682908775,68.92950901452075,"Modified Decay, Turnover and Spinup parameters"
1920,Soil Carbon,Cool temperate moist forest,21006723.392479092,303464.33501748473,69.22303865219861,"Modified Decay, Turnover and Spinup parameters"
1920,Soil Carbon,Cool temperate rain forest,4955601.240138732,69789.00250735159,71.008340312883945,"Modified Decay, Turnover and Spinup parameters"
1920,Soil Carbon,Cool temperate wet forest,100423605.30801226,1459666.8536397922,68.79899002816857,"Modified Decay, Turnover and Spinup parameters"
1920,Soil Carbon,Warm temperate moist forest,81841.93203392699,1205.3539609117215,67.89867100284991,"Modified Decay, Turnover and Spinup parameters"
1920,Total Biomass,Boreal rain forest,2351334.3238383625,109148.48865778596,21.54252754896605,"Modified Decay, Turnover and Spinup parameters"
1920,Total Biomass,Boreal wet forest,2339868.2741556577,108616.23682908775,21.54252754896618,"Modified Decay, Turnover and Spinup parameters"
1920,Total Biomass,Cool temperate moist forest,6537388.797242852,303464.33501748473,21.54252754896613,"Modified Decay, Turnover and Spinup parameters"
1920,Total Biomass,Cool temperate rain forest,1503431.5091294826,69789.00250735159,21.542527548966053,"Modified Decay, Turnover and Spinup parameters"
1920,Total Biomass,Cool temperate wet forest,31444913.40685102,1459666.8536397922,21.542527548968245,"Modified Decay, Turnover and Spinup parameters"
1920,Total Biomass,Warm temperate moist forest,25966.370909196143,1205.3539609117215,21.542527548966078,"Modified Decay, Turnover and Spinup parameters"
1921,Deadwood,Boreal rain forest,4854346.498978579,109148.48865778596,44.4747019282919,"Modified Decay, Turnover and Spinup parameters"
1921,Deadwood,Boreal wet forest,4411026.770922001,108616.23682908775,40.611117634860975,"Modified Decay, Turnover and Spinup parameters"
1921,Deadwood,Cool temperate moist forest,12566140.400858317,303464.33501748473,41.4089530492415,"Modified Decay, Turnover and Spinup parameters"
1921,Deadwood,Cool temperate rain forest,3099615.360389985,69789.00250735159,44.41409461416892,"Modified Decay, Turnover and Spinup parameters"
1921,Deadwood,Cool temperate wet forest,59537556.82438585,1459666.8536397922,40.78845571914191,"Modified Decay, Turnover and Spinup parameters"
1921,Deadwood,Warm temperate moist forest,47045.366722089275,1205.3539609117215,39.03033320312357,"Modified Decay, Turnover and Spinup parameters"
1921,Litter,Boreal rain forest,2107715.5540184425,109148.48865778596,19.310533567045333,"Modified Decay, Turnover and Spinup parameters"
1921,Litter,Boreal wet forest,1885389.8994315902,108616.23682908775,17.358269393905914,"Modified Decay, Turnover and Spinup parameters"
1921,Litter,Cool temperate moist forest,5396727.765974571,303464.33501748473,17.78372989255435,"Modified Decay, Turnover and Spinup parameters"
1921,Litter,Cool temperate rain forest,1344921.7820378365,69789.00250735159,19.271256698305184,"Modified Decay, Turnover and Spinup parameters"
1921,Litter,Cool temperate wet forest,25529826.489993904,1459666.8536397922,17.490173477827017,"Modified Decay, Turnover and Spinup parameters"
1921,Litter,Warm temperate moist forest,20001.028421396964,1205.3539609117215,16.593489605549827,"Modified Decay, Turnover and Spinup parameters"
1921,Soil Carbon,Boreal rain forest,7751433.432244119,109148.48865778596,71.01732261769784,"Modified Decay, Turnover and Spinup parameters"
1921,Soil Carbon,Boreal wet forest,7481335.885342946,108616.23682908775,68.87861431910171,"Modified Decay, Turnover and Spinup parameters"
1921,Soil Carbon,Cool temperate moist forest,20991715.813772373,303464.33501748473,69.17358447595791,"Modified Decay, Turnover and Spinup parameters"
1921,Soil Carbon,Cool temperate rain forest,4952415.241926693,69789.00250735159,70.96268844657874,"Modified Decay, Turnover and Spinup parameters"
1921,Soil Carbon,Cool temperate wet forest,100350511.29109323,1459666.8536397922,68.74891420659547,"Modified Decay, Turnover and Spinup parameters"
1921,Soil Carbon,Warm temperate moist forest,81778.45858885125,1205.3539609117215,67.84601141310772,"Modified Decay, Turnover and Spinup parameters"
1921,Total Biomass,Boreal rain forest,2545972.1302006906,109148.48865778596,23.32576622460706,"Modified Decay, Turnover and Spinup parameters"
1921,Total Biomass,Boreal wet forest,2533556.9484718665,108616.23682908775,23.325766224607154,"Modified Decay, Turnover and Spinup parameters"
1921,Total Biomass,Cool temperate moist forest,7078538.136123671,303464.33501748473,23.32576622460701,"Modified Decay, Turnover and Spinup parameters"
1921,Total Biomass,Cool temperate rain forest,1627881.957535006,69789.00250735159,23.32576622460716,"Modified Decay, Turnover and Spinup parameters"
1921,Total Biomass,Cool temperate wet forest,34047847.79381282,1459666.8536397922,23.325766224609318,"Modified Decay, Turnover and Spinup parameters"
1921,Total Biomass,Warm temperate moist forest,28115.804710131048,1205.3539609117215,23.325766224607122,"Modified Decay, Turnover and Spinup parameters"
1922,Deadwood,Boreal rain forest,4729951.1405008715,109148.48865778596,43.335012684698924,"Modified Decay, Turnover and Spinup parameters"
1922,Deadwood,Boreal wet forest,4286107.222959278,108616.23682908775,39.46101750609947,"Modified Decay, Turnover and Spinup parameters"
1922,Deadwood,Cool temperate moist forest,12217846.837856665,303464.33501748473,40.26122818403918,"Modified Decay, Turnover and Spinup parameters"
1922,Deadwood,Cool temperate rain forest,3020058.274744273,69789.00250735159,43.27412867702386,"Modified Decay, Turnover and Spinup parameters"
1922,Deadwood,Cool temperate wet forest,57860184.205160484,1459666.8536397922,39.63930814821316,"Modified Decay, Turnover and Spinup parameters"
1922,Deadwood,Warm temperate moist forest,45654.43522343012,1205.3539609117215,37.87637217278269,"Modified Decay, Turnover and Spinup parameters"
1922,Litter,Boreal rain forest,2114712.6623125714,109148.48865778596,19.37463989027686,"Modified Decay, Turnover and Spinup parameters"
1922,Litter,Boreal wet forest,1892756.868729444,108616.23682908775,17.426095066318464,"Modified Decay, Turnover and Spinup parameters"
1922,Litter,Cool temperate moist forest,5417550.041766428,303464.33501748473,17.85234512468915,"Modified Decay, Turnover and Spinup parameters"
1922,Litter,Cool temperate rain forest,1349461.471854884,69789.00250735159,19.33630548327054,"Modified Decay, Turnover and Spinup parameters"
1922,Litter,Cool temperate wet forest,25631424.92812076,1459666.8536397922,17.559777331523847,"Modified Decay, Turnover and Spinup parameters"
1922,Litter,Warm temperate moist forest,20085.902483486636,1205.3539609117215,16.663903828128458,"Modified Decay, Turnover and Spinup parameters"
1922,Soil Carbon,Boreal rain forest,7746664.732124511,109148.48865778596,70.97363259341762,"Modified Decay, Turnover and Spinup parameters"
1922,Soil Carbon,Boreal wet forest,7476027.090935876,108616.23682908775,68.8297377002641,"Modified Decay, Turnover and Spinup parameters"
1922,Soil Carbon,Cool temperate moist forest,20977324.23209074,303464.33501748473,69.12616018248764,"Modified Decay, Turnover and Spinup parameters"
